AREA,SUB AREA,AGE GROUP,SEASON,WEEK,THRESHOLD,BASELINE,PERCENT P&I,PERCENT PIC,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,NUM COVID-19 DEATHS,TOTAL PIC,TOTAL DEATHS,PERCENT COMPLETE
Region,Region 6,All,2018-19,35,5.7,5.3,5.2,5.2,3,320,0,323,"6,235",99.7%
Region,Region 6,All,2018-19,36,5.8,5.3,5.1,5.1,1,317,0,318,"6,218",99.4%
Region,Region 6,All,2018-19,37,5.8,5.3,5.3,5.3,6,332,0,338,"6,330",> 100%
Region,Region 6,All,2018-19,38,5.8,5.4,4.9,4.9,3,298,0,301,"6,122",97.8%
Region,Region 6,All,2018-19,39,5.9,5.4,5.5,5.5,3,343,0,346,"6,269",> 100%
Region,Region 7,All,2018-19,40,6.1,5.4,5.4,5.4,1,142,0,143,"2,630",> 100%
Region,Region 7,All,2018-19,41,6.2,5.5,6.2,6.2,1,151,0,152,"2,471",96.8%
Region,Region 7,All,2018-19,42,6.3,5.6,6.5,6.5,1,163,0,164,"2,534",99.3%
Region,Region 7,All,2018-19,43,6.4,5.7,5.3,5.3,0,144,0,144,"2,697",> 100%
Region,Region 7,All,2018-19,44,6.5,5.8,5.3,5.3,2,136,0,138,"2,582",> 100%
Region,Region 7,All,2018-19,45,6.6,5.9,5.4,5.4,0,138,0,138,"2,572",> 100%
Region,Region 7,All,2018-19,46,6.7,6.1,6.3,6.3,1,166,0,167,"2,659",> 100%
Region,Region 7,All,2018-19,47,6.9,6.2,5.6,5.6,1,146,0,147,"2,637",> 100%
Region,Region 7,All,2018-19,48,7,6.3,6.5,6.5,1,168,0,169,"2,584",> 100%
Region,Region 7,All,2018-19,49,7.1,6.4,6,6,1,157,0,158,"2,649",> 100%
Region,Region 7,All,2018-19,50,7.2,6.6,6.4,6.4,1,174,0,175,"2,720",> 100%
Region,Region 7,All,2018-19,51,7.4,6.7,6.5,6.5,7,172,0,179,"2,752",> 100%
Region,Region 7,All,2018-19,52,7.5,6.8,5.7,5.7,8,145,0,153,"2,684",> 100%
Region,Region 7,All,2018-19,1,7.6,6.9,5.8,5.8,12,151,0,163,"2,821",> 100%
Region,Region 7,All,2018-19,2,7.7,7,8,8,19,209,0,228,"2,861",> 100%
Region,Region 7,All,2018-19,3,7.7,7,8.2,8.2,12,215,0,227,"2,757",> 100%
Region,Region 7,All,2018-19,4,7.8,7.1,7.7,7.7,15,197,0,212,"2,760",> 100%
Region,Region 7,All,2018-19,5,7.8,7.2,7.6,7.6,17,196,0,213,"2,807",> 100%
Region,Region 7,All,2018-19,6,7.9,7.2,7.2,7.2,21,178,0,199,"2,773",> 100%
Region,Region 7,All,2018-19,7,7.9,7.2,7,7,19,180,0,199,"2,833",> 100%
Region,Region 7,All,2018-19,8,7.9,7.2,7.3,7.3,19,191,0,210,"2,872",> 100%
Region,Region 7,All,2018-19,9,7.9,7.2,7.2,7.2,31,170,0,201,"2,775",> 100%
Region,Region 7,All,2018-19,10,7.8,7.2,7.7,7.7,40,177,0,217,"2,814",> 100%
Region,Region 7,All,2018-19,11,7.8,7.1,7.8,7.8,32,188,0,220,"2,834",> 100%
Region,Region 7,All,2018-19,12,7.7,7.1,8,8,38,184,0,222,"2,789",> 100%
Region,Region 7,All,2018-19,13,7.7,7,7.2,7.2,34,165,0,199,"2,746",> 100%
Region,Region 7,All,2018-19,14,7.6,6.9,6.9,6.9,28,154,0,182,"2,624",> 100%
Region,Region 7,All,2018-19,15,7.5,6.8,7,7,17,165,0,182,"2,603",> 100%
Region,Region 7,All,2018-19,16,7.4,6.7,6.7,6.7,8,168,0,176,"2,614",> 100%
Region,Region 7,All,2018-19,17,7.3,6.6,6,6,6,150,0,156,"2,579",> 100%
Region,Region 7,All,2018-19,18,7.1,6.5,5.1,5.1,5,127,0,132,"2,594",> 100%
Region,Region 7,All,2018-19,19,7,6.3,6.1,6.1,4,151,0,155,"2,523",98.9%
Region,Region 7,All,2018-19,20,6.9,6.2,6.1,6.1,3,157,0,160,"2,616",> 100%
Region,Region 7,All,2018-19,21,6.7,6.1,5.9,5.9,1,155,0,156,"2,643",> 100%
Region,Region 7,All,2018-19,22,6.6,5.9,6.1,6.1,3,149,0,152,"2,497",97.8%
Region,Region 7,All,2018-19,23,6.5,5.8,4.8,4.8,1,120,0,121,"2,501",98%
Region,Region 7,All,2018-19,24,6.4,5.7,5.4,5.4,0,137,0,137,"2,527",99%
Region,Region 7,All,2018-19,25,6.2,5.6,5.8,5.8,0,145,0,145,"2,498",97.9%
Region,Region 7,All,2018-19,26,6.1,5.5,5.3,5.3,0,141,0,141,"2,643",> 100%
Region,Region 7,All,2018-19,27,6,5.4,5.4,5.4,1,137,0,138,"2,578",> 100%
Region,Region 7,All,2018-19,28,5.9,5.3,5.5,5.5,0,144,0,144,"2,638",> 100%
Region,Region 7,All,2018-19,29,5.9,5.2,5.3,5.3,1,131,0,132,"2,486",97.4%
Region,Region 7,All,2018-19,30,5.8,5.1,5.8,5.8,0,148,0,148,"2,532",99.2%
Region,Region 7,All,2018-19,31,5.7,5.1,5,5,1,122,0,123,"2,468",96.7%
Region,Region 7,All,2018-19,32,5.7,5,5.2,5.2,0,128,0,128,"2,485",97.4%
Region,Region 7,All,2018-19,33,5.7,5,5.7,5.7,0,142,0,142,"2,474",96.9%
Region,Region 7,All,2018-19,34,5.7,5,5.1,5.1,0,124,0,124,"2,440",95.6%
Region,Region 7,All,2018-19,35,5.7,5,4.8,4.8,0,118,0,118,"2,446",95.8%
Region,Region 7,All,2018-19,36,5.7,5,4.9,4.9,0,124,0,124,"2,545",99.7%
Region,Region 7,All,2018-19,37,5.8,5.1,5,5,0,128,0,128,"2,543",99.6%
Region,Region 7,All,2018-19,38,5.8,5.1,4.7,4.7,0,116,0,116,"2,492",97.6%
Region,Region 7,All,2018-19,39,5.9,5.2,5.5,5.5,1,143,0,144,"2,606",> 100%
Region,Region 8,All,2018-19,40,5.8,5.1,6.3,6.3,0,103,0,103,"1,641",> 100%
Region,Region 8,All,2018-19,41,5.9,5.2,4.7,4.7,0,79,0,79,"1,674",> 100%
Region,Region 8,All,2018-19,42,6.1,5.4,5.7,5.7,0,97,0,97,"1,703",> 100%
Region,Region 8,All,2018-19,43,6.2,5.5,5.2,5.2,1,86,0,87,"1,669",> 100%
Region,Region 8,All,2018-19,44,6.3,5.6,6.3,6.3,0,103,0,103,"1,639",> 100%
Region,Region 8,All,2018-19,45,6.5,5.8,5.9,5.9,1,92,0,93,"1,588",99.1%
Region,Region 8,All,2018-19,46,6.7,6,6,6,1,98,0,99,"1,663",> 100%
Region,Region 8,All,2018-19,47,6.8,6.1,5.8,5.8,2,102,0,104,"1,783",> 100%
Region,Region 8,All,2018-19,48,7,6.3,5.7,5.7,2,97,0,99,"1,751",> 100%
Region,Region 8,All,2018-19,49,7.1,6.4,5.4,5.4,0,88,0,88,"1,627",> 100%
Region,Region 8,All,2018-19,50,7.3,6.6,5.7,5.7,1,92,0,93,"1,632",> 100%
Region,Region 8,All,2018-19,51,7.4,6.7,6.1,6.1,2,105,0,107,"1,746",> 100%
Region,Region 8,All,2018-19,52,7.5,6.8,5.7,5.7,13,84,0,97,"1,714",> 100%
Region,Region 8,All,2018-19,1,7.6,6.9,6.5,6.5,4,116,0,120,"1,833",> 100%
Region,Region 8,All,2018-19,2,7.7,7,7.8,7.8,14,129,0,143,"1,826",> 100%
Region,Region 8,All,2018-19,3,7.8,7.1,6.7,6.7,9,112,0,121,"1,806",> 100%
Region,Region 8,All,2018-19,4,7.9,7.2,8,8,13,129,0,142,"1,775",> 100%
Region,Region 8,All,2018-19,5,7.9,7.2,7.3,7.3,17,109,0,126,"1,732",> 100%
Region,Region 8,All,2018-19,6,8,7.3,8.2,8.2,13,130,0,143,"1,746",> 100%
Region,Region 8,All,2018-19,7,8,7.3,8.3,8.3,31,121,0,152,"1,839",> 100%
Region,Region 8,All,2018-19,8,8,7.3,7.9,7.9,25,116,0,141,"1,783",> 100%
Region,Region 8,All,2018-19,9,7.9,7.2,7.6,7.6,21,115,0,136,"1,793",> 100%
Region,Region 8,All,2018-19,10,7.9,7.2,7.8,7.8,40,107,0,147,"1,877",> 100%
Region,Region 8,All,2018-19,11,7.8,7.1,8,8,26,116,0,142,"1,782",> 100%
Region,Region 8,All,2018-19,12,7.7,7,8.4,8.4,17,132,0,149,"1,776",> 100%
Region,Region 8,All,2018-19,13,7.6,6.9,7,7,26,92,0,118,"1,692",> 100%
Region,Region 8,All,2018-19,14,7.5,6.8,7.2,7.2,8,117,0,125,"1,737",> 100%
Region,Region 8,All,2018-19,15,7.4,6.7,7.6,7.6,15,118,0,133,"1,758",> 100%
Region,Region 8,All,2018-19,16,7.3,6.6,5.9,5.9,5,99,0,104,"1,757",> 100%
Region,Region 8,All,2018-19,17,7.1,6.4,6.4,6.4,8,93,0,101,"1,584",98.8%
Region,Region 8,All,2018-19,18,7,6.3,6,6,5,101,0,106,"1,753",> 100%
Region,Region 8,All,2018-19,19,6.8,6.1,6.2,6.2,5,99,0,104,"1,688",> 100%
Region,Region 8,All,2018-19,20,6.6,6,5.2,5.2,3,85,0,88,"1,684",> 100%
Region,Region 8,All,2018-19,21,6.5,5.8,6.7,6.7,1,114,0,115,"1,724",> 100%
Region,Region 8,All,2018-19,22,6.3,5.6,6,6,2,98,0,100,"1,671",> 100%
Region,Region 8,All,2018-19,23,6.2,5.5,4.7,4.7,0,79,0,79,"1,674",> 100%
Region,Region 8,All,2018-19,24,6,5.3,5.4,5.4,0,86,0,86,"1,587",99%
Region,Region 8,All,2018-19,25,5.9,5.2,4.5,4.5,0,74,0,74,"1,633",> 100%
Region,Region 8,All,2018-19,26,5.8,5.1,4.5,4.5,0,72,0,72,"1,617",> 100%
Region,Region 8,All,2018-19,27,5.6,5,4.4,4.4,0,70,0,70,"1,594",99.4%
Region,Region 8,All,2018-19,28,5.5,4.9,4.9,4.9,1,74,0,75,"1,545",96.4%
Region,Region 8,All,2018-19,29,5.4,4.8,5,5,0,77,0,77,"1,541",96.1%
Region,Region 8,All,2018-19,30,5.4,4.7,4.9,4.9,0,78,0,78,"1,603",100%
Region,Region 8,All,2018-19,31,5.3,4.6,4.5,4.5,0,73,0,73,"1,621",> 100%
Region,Region 8,All,2018-19,32,5.3,4.6,4.7,4.7,0,72,0,72,"1,530",95.4%
Region,Region 8,All,2018-19,33,5.3,4.6,5.1,5.1,0,79,0,79,"1,552",96.8%
Region,Region 8,All,2018-19,34,5.3,4.6,5.6,5.6,0,94,0,94,"1,684",> 100%
Region,Region 8,All,2018-19,35,5.3,4.6,4.6,4.6,1,71,0,72,"1,577",98.4%
Region,Region 8,All,2018-19,36,5.3,4.6,4.6,4.6,0,77,0,77,"1,687",> 100%
Region,Region 8,All,2018-19,37,5.4,4.7,4.7,4.7,0,75,0,75,"1,597",99.6%
Region,Region 8,All,2018-19,38,5.5,4.8,4.8,4.8,0,77,0,77,"1,614",> 100%
Region,Region 8,All,2018-19,39,5.6,4.9,4.9,4.9,0,81,0,81,"1,663",> 100%
Region,Region 9,All,2018-19,40,6.6,6.1,6.5,6.5,0,412,0,412,"6,384",94.4%
Region,Region 9,All,2018-19,41,6.7,6.2,5.9,5.9,3,375,0,378,"6,395",94.6%
Region,Region 9,All,2018-19,42,6.8,6.3,5.9,5.9,1,384,0,385,"6,544",96.8%
Region,Region 9,All,2018-19,43,7,6.5,6.5,6.5,3,425,0,428,"6,573",97.2%
Region,Region 9,All,2018-19,44,7.1,6.6,6.2,6.2,3,404,0,407,"6,564",97.1%
Region,Region 9,All,2018-19,45,7.2,6.7,6,6,3,405,0,408,"6,803",> 100%
Region,Region 9,All,2018-19,46,7.3,6.8,6.4,6.4,3,435,0,438,"6,822",> 100%
Region,Region 9,All,2018-19,47,7.5,7,6.6,6.6,8,459,0,467,"7,042",> 100%
Region,Region 9,All,2018-19,48,7.6,7.1,6.9,6.9,3,475,0,478,"6,880",> 100%
Region,Region 9,All,2018-19,49,7.7,7.2,7.1,7.1,8,502,0,510,"7,185",> 100%
Region,Region 9,All,2018-19,50,7.8,7.3,7.6,7.6,11,523,0,534,"7,060",> 100%
Region,Region 9,All,2018-19,51,7.9,7.4,7.4,7.4,17,519,0,536,"7,229",> 100%
Region,Region 9,All,2018-19,52,8,7.5,7.4,7.4,29,505,0,534,"7,186",> 100%
Region,Region 9,All,2018-19,1,8.1,7.6,8.1,8.1,25,599,0,624,"7,738",> 100%
Region,Region 9,All,2018-19,2,8.2,7.7,8,8,52,577,0,629,"7,818",> 100%
Region,Region 9,All,2018-19,3,8.3,7.8,8.8,8.8,48,629,0,677,"7,674",> 100%
Region,Region 9,All,2018-19,4,8.3,7.8,8.3,8.3,43,572,0,615,"7,435",> 100%
Region,Region 9,All,2018-19,5,8.3,7.9,8.3,8.3,42,566,0,608,"7,359",> 100%
Region,Region 9,All,2018-19,6,8.4,7.9,7.6,7.6,33,541,0,574,"7,533",> 100%
Region,Region 9,All,2018-19,7,8.4,7.9,7.5,7.5,47,521,0,568,"7,534",> 100%
Region,Region 9,All,2018-19,8,8.4,7.9,8.7,8.7,63,618,0,681,"7,784",> 100%
Region,Region 9,All,2018-19,9,8.3,7.8,8.3,8.3,54,601,0,655,"7,849",> 100%
Region,Region 9,All,2018-19,10,8.3,7.8,8.6,8.6,45,611,0,656,"7,655",> 100%
Region,Region 9,All,2018-19,11,8.2,7.7,8.2,8.2,52,565,0,617,"7,554",> 100%
Region,Region 9,All,2018-19,12,8.1,7.7,8.6,8.6,47,589,0,636,"7,434",> 100%
Region,Region 9,All,2018-19,13,8.1,7.6,8.7,8.7,45,599,0,644,"7,397",> 100%
Region,Region 9,All,2018-19,14,8,7.5,7.7,7.7,28,546,0,574,"7,450",> 100%
Region,Region 9,All,2018-19,15,7.8,7.4,7.4,7.4,20,513,0,533,"7,180",> 100%
Region,Region 9,All,2018-19,16,7.7,7.2,7.1,7.1,17,487,0,504,"7,050",> 100%
Region,Region 9,All,2018-19,17,7.6,7.1,6.9,6.9,16,462,0,478,"6,945",> 100%
Region,Region 9,All,2018-19,18,7.5,7,6.8,6.8,10,452,0,462,"6,840",> 100%
Region,Region 9,All,2018-19,19,7.3,6.8,7.2,7.2,7,492,0,499,"6,916",> 100%
Region,Region 9,All,2018-19,20,7.2,6.7,6.8,6.8,4,461,0,465,"6,875",> 100%
Region,Region 9,All,2018-19,21,7,6.6,6.3,6.3,4,430,0,434,"6,917",> 100%
Region,Region 9,All,2018-19,22,6.9,6.4,6.4,6.4,5,433,0,438,"6,836",> 100%
Region,Region 9,All,2018-19,23,6.8,6.3,6.3,6.3,2,432,0,434,"6,867",> 100%
Region,Region 9,All,2018-19,24,6.6,6.2,6.2,6.2,1,436,0,437,"7,044",> 100%
Region,Region 9,All,2018-19,25,6.5,6,6.3,6.3,1,417,0,418,"6,647",98.3%
Region,Region 9,All,2018-19,26,6.4,5.9,6.2,6.2,3,411,0,414,"6,674",98.7%
Region,Region 9,All,2018-19,27,6.3,5.8,5.7,5.7,1,382,0,383,"6,690",98.9%
Region,Region 9,All,2018-19,28,6.2,5.7,6.2,6.2,2,412,0,414,"6,685",98.8%
Region,Region 9,All,2018-19,29,6.1,5.6,5.8,5.8,0,381,0,381,"6,531",96.6%
Region,Region 9,All,2018-19,30,6,5.6,5.4,5.4,5,359,0,364,"6,695",99%
Region,Region 9,All,2018-19,31,6,5.5,5.7,5.7,1,363,0,364,"6,394",94.5%
Region,Region 9,All,2018-19,32,5.9,5.5,4.9,4.9,0,321,0,321,"6,523",96.4%
Region,Region 9,All,2018-19,33,5.9,5.4,5,5,1,319,0,320,"6,443",95.3%
Region,Region 9,All,2018-19,34,5.9,5.4,5,5,1,322,0,323,"6,508",96.2%
Region,Region 9,All,2018-19,35,5.9,5.4,5.6,5.6,1,367,0,368,"6,603",97.6%
Region,Region 9,All,2018-19,36,5.9,5.4,5.1,5.1,1,341,0,342,"6,672",98.6%
Region,Region 9,All,2018-19,37,5.9,5.5,5,5,4,329,0,333,"6,606",97.7%
Region,Region 9,All,2018-19,38,6,5.5,5.5,5.5,1,362,0,363,"6,558",97%
Region,Region 9,All,2018-19,39,6,5.6,5.6,5.6,3,370,0,373,"6,650",98.3%
Region,Region 10,All,2018-19,40,4.6,4.1,4.1,4.1,1,85,0,86,"2,074",99.3%
Region,Region 10,All,2018-19,41,4.7,4.2,5.3,5.3,2,112,0,114,"2,133",> 100%
Region,Region 10,All,2018-19,42,4.8,4.3,4.6,4.6,3,95,0,98,"2,132",> 100%
Region,Region 10,All,2018-19,43,4.9,4.4,5.4,5.4,2,113,0,115,"2,139",> 100%
Region,Region 10,All,2018-19,44,5,4.5,5.3,5.3,2,106,0,108,"2,036",97.5%
Region,Region 10,All,2018-19,45,5.1,4.6,5.2,5.2,1,112,0,113,"2,160",> 100%
Region,Region 10,All,2018-19,46,5.3,4.8,5.3,5.3,3,112,0,115,"2,168",> 100%
Region,Region 10,All,2018-19,47,5.4,4.9,4.7,4.7,1,101,0,102,"2,177",> 100%
Region,Region 10,All,2018-19,48,5.5,5,4.7,4.7,1,100,0,101,"2,141",> 100%
Region,Region 10,All,2018-19,49,5.6,5.1,5.5,5.5,1,119,0,120,"2,178",> 100%
Region,Region 10,All,2018-19,50,5.7,5.2,5.5,5.5,0,122,0,122,"2,236",> 100%
Region,Region 10,All,2018-19,51,5.9,5.4,5,5,4,108,0,112,"2,221",> 100%
Region,Region 10,All,2018-19,52,6,5.5,6,6,6,125,0,131,"2,193",> 100%
Region,Region 10,All,2018-19,1,6.1,5.6,6,6,10,129,0,139,"2,329",> 100%
Region,Region 10,All,2018-19,2,6.2,5.7,6.3,6.3,15,137,0,152,"2,399",> 100%
Region,Region 10,All,2018-19,3,6.2,5.7,6.4,6.4,12,133,0,145,"2,275",> 100%
Region,Region 10,All,2018-19,4,6.3,5.8,5,5,15,95,0,110,"2,216",> 100%
Region,Region 10,All,2018-19,5,6.4,5.9,6.3,6.3,20,118,0,138,"2,201",> 100%
Region,Region 10,All,2018-19,6,6.4,5.9,6.8,6.8,32,125,0,157,"2,306",> 100%
Region,Region 10,All,2018-19,7,6.4,5.9,8,8,31,163,0,194,"2,437",> 100%
Region,Region 10,All,2018-19,8,6.5,5.9,7.3,7.3,30,144,0,174,"2,371",> 100%
Region,Region 10,All,2018-19,9,6.5,5.9,7.6,7.6,44,133,0,177,"2,331",> 100%
Region,Region 10,All,2018-19,10,6.4,5.9,7.6,7.6,40,142,0,182,"2,384",> 100%
Region,Region 10,All,2018-19,11,6.4,5.9,8.3,8.3,56,143,0,199,"2,411",> 100%
Region,Region 10,All,2018-19,12,6.4,5.9,9.4,9.4,65,159,0,224,"2,392",> 100%
Region,Region 10,All,2018-19,13,6.3,5.8,8.4,8.4,49,143,0,192,"2,282",> 100%
Region,Region 10,All,2018-19,14,6.3,5.7,7.6,7.6,36,144,0,180,"2,370",> 100%
Region,Region 10,All,2018-19,15,6.2,5.7,7,7,31,125,0,156,"2,228",> 100%
Region,Region 10,All,2018-19,16,6.1,5.6,6.6,6.6,24,125,0,149,"2,273",> 100%
Region,Region 10,All,2018-19,17,6,5.5,5.6,5.6,14,102,0,116,"2,066",99%
Region,Region 10,All,2018-19,18,5.9,5.4,5.2,5.2,1,111,0,112,"2,161",> 100%
Region,Region 10,All,2018-19,19,5.8,5.3,5.3,5.3,1,120,0,121,"2,262",> 100%
Region,Region 10,All,2018-19,20,5.7,5.2,4.7,4.7,2,101,0,103,"2,206",> 100%
Region,Region 10,All,2018-19,21,5.6,5.1,4.3,4.3,2,92,0,94,"2,191",> 100%
Region,Region 10,All,2018-19,22,5.5,4.9,4.8,4.8,2,100,0,102,"2,132",> 100%
Region,Region 10,All,2018-19,23,5.4,4.8,5.8,5.8,2,123,0,125,"2,143",> 100%
Region,Region 10,All,2018-19,24,5.2,4.7,5,5,3,103,0,106,"2,140",> 100%
Region,Region 10,All,2018-19,25,5.1,4.6,4.4,4.4,4,90,0,94,"2,141",> 100%
Region,Region 10,All,2018-19,26,5,4.5,4.2,4.2,3,84,0,87,"2,075",99.4%
Region,Region 10,All,2018-19,27,5,4.4,4.4,4.4,1,88,0,89,"2,010",96.3%
Region,Region 10,All,2018-19,28,4.9,4.4,4,4,0,85,0,85,"2,138",> 100%
Region,Region 10,All,2018-19,29,4.8,4.3,5.2,5.2,0,107,0,107,"2,071",99.2%
Region,Region 10,All,2018-19,30,4.8,4.2,4,4,1,80,0,81,"2,035",97.5%
Region,Region 10,All,2018-19,31,4.7,4.2,3.6,3.6,0,73,0,73,"2,032",97.3%
Region,Region 10,All,2018-19,32,4.7,4.2,5.2,5.2,1,104,0,105,"2,032",97.3%
Region,Region 10,All,2018-19,33,4.7,4.2,4.1,4.1,0,84,0,84,"2,040",97.7%
Region,Region 10,All,2018-19,34,4.7,4.2,4,4,0,79,0,79,"1,975",94.6%
Region,Region 10,All,2018-19,35,4.7,4.2,4.5,4.5,0,90,0,90,"2,016",96.6%
Region,Region 10,All,2018-19,36,4.8,4.2,4.3,4.3,1,89,0,90,"2,106",> 100%
Region,Region 10,All,2018-19,37,4.8,4.3,4.2,4.2,0,85,0,85,"2,021",96.8%
Region,Region 10,All,2018-19,38,4.9,4.3,4.6,4.6,1,94,0,95,"2,046",98%
Region,Region 10,All,2018-19,39,5,4.4,4.7,4.7,1,97,0,98,"2,102",> 100%
Region,Region 1,All,2017-18,40,6.6,5.9,5.7,5.7,0,141,0,141,"2,490",99.5%
Region,Region 1,All,2017-18,41,6.7,6,6,6,0,145,0,145,"2,436",97.3%
Region,Region 1,All,2017-18,42,6.8,6.1,6,6,1,145,0,146,"2,445",97.7%
Region,Region 1,All,2017-18,43,6.9,6.2,7.9,7.9,0,188,0,188,"2,372",94.7%
Region,Region 1,All,2017-18,44,7,6.3,5.7,5.7,0,146,0,146,"2,543",> 100%
Region,Region 1,All,2017-18,45,7.1,6.4,6.6,6.6,1,164,0,165,"2,487",99.3%
Region,Region 1,All,2017-18,46,7.2,6.5,6.5,6.5,2,172,0,174,"2,676",> 100%
Region,Region 1,All,2017-18,47,7.3,6.6,5.7,5.7,1,145,0,146,"2,573",> 100%
Region,Region 1,All,2017-18,48,7.4,6.8,6.6,6.6,4,174,0,178,"2,683",> 100%
Region,Region 1,All,2017-18,49,7.6,6.9,6.3,6.3,1,165,0,166,"2,643",> 100%
Region,Region 1,All,2017-18,50,7.7,7,7.2,7.2,5,185,0,190,"2,634",> 100%
Region,Region 1,All,2017-18,51,7.8,7.2,8.3,8.3,7,223,0,230,"2,784",> 100%
Region,Region 1,All,2017-18,52,7.9,7.3,7.6,7.6,18,192,0,210,"2,779",> 100%
Region,Region 1,All,2017-18,1,8.1,7.4,9.9,9.9,28,269,0,297,"3,009",> 100%
Region,Region 1,All,2017-18,2,8.2,7.5,10.2,10.2,42,285,0,327,"3,197",> 100%
Region,Region 1,All,2017-18,3,8.3,7.6,10.7,10.7,49,257,0,306,"2,848",> 100%
Region,Region 1,All,2017-18,4,8.3,7.7,10.2,10.2,65,223,0,288,"2,824",> 100%
Region,Region 1,All,2017-18,5,8.4,7.7,11.5,11.5,79,245,0,324,"2,823",> 100%
Region,Region 1,All,2017-18,6,8.5,7.8,10.3,10.3,63,234,0,297,"2,888",> 100%
Region,Region 1,All,2017-18,7,8.5,7.8,10.5,10.5,71,222,0,293,"2,799",> 100%
Region,Region 1,All,2017-18,8,8.5,7.9,10.9,10.9,61,233,0,294,"2,699",> 100%
Region,Region 1,All,2017-18,9,8.5,7.9,9.7,9.7,55,204,0,259,"2,674",> 100%
Region,Region 1,All,2017-18,10,8.5,7.9,9.4,9.4,52,205,0,257,"2,735",> 100%
Region,Region 1,All,2017-18,11,8.5,7.8,9.1,9.1,40,195,0,235,"2,572",> 100%
Region,Region 1,All,2017-18,12,8.5,7.8,8.1,8.1,25,186,0,211,"2,598",> 100%
Region,Region 1,All,2017-18,13,8.4,7.7,8,8,20,186,0,206,"2,581",> 100%
Region,Region 1,All,2017-18,14,8.3,7.7,7.3,7.3,27,168,0,195,"2,683",> 100%
Region,Region 1,All,2017-18,15,8.3,7.6,7.4,7.4,20,178,0,198,"2,661",> 100%
Region,Region 1,All,2017-18,16,8.2,7.5,8,8,19,188,0,207,"2,574",> 100%
Region,Region 1,All,2017-18,17,8.1,7.4,8.2,8.2,8,209,0,217,"2,648",> 100%
Region,Region 1,All,2017-18,18,7.9,7.3,6.5,6.5,10,158,0,168,"2,568",> 100%
Region,Region 1,All,2017-18,19,7.8,7.2,6.5,6.5,7,154,0,161,"2,468",98.6%
Region,Region 1,All,2017-18,20,7.7,7,6.5,6.5,4,153,0,157,"2,432",97.1%
Region,Region 1,All,2017-18,21,7.5,6.9,6.5,6.5,3,157,0,160,"2,460",98.3%
Region,Region 1,All,2017-18,22,7.4,6.7,6.2,6.2,2,148,0,150,"2,434",97.2%
Region,Region 1,All,2017-18,23,7.3,6.6,6.1,6.1,0,147,0,147,"2,405",96.1%
Region,Region 1,All,2017-18,24,7.1,6.5,6.1,6.1,0,146,0,146,"2,402",95.9%
Region,Region 1,All,2017-18,25,7,6.3,5.4,5.4,0,127,0,127,"2,333",93.2%
Region,Region 1,All,2017-18,26,6.9,6.2,6,6,1,141,0,142,"2,368",94.6%
Region,Region 1,All,2017-18,27,6.7,6.1,5.9,5.9,0,147,0,147,"2,494",99.6%
Region,Region 1,All,2017-18,28,6.6,6,6.4,6.4,0,155,0,155,"2,405",96.1%
Region,Region 1,All,2017-18,29,6.5,5.9,5.4,5.4,0,129,0,129,"2,382",95.1%
Region,Region 1,All,2017-18,30,6.4,5.8,4.5,4.5,0,104,0,104,"2,320",92.7%
Region,Region 1,All,2017-18,31,6.3,5.7,6.7,6.7,0,158,0,158,"2,366",94.5%
Region,Region 1,All,2017-18,32,6.3,5.6,5,5,1,114,0,115,"2,297",91.7%
Region,Region 1,All,2017-18,33,6.2,5.6,6.2,6.2,0,146,0,146,"2,357",94.1%
Region,Region 1,All,2017-18,34,6.2,5.5,5.7,5.7,0,133,0,133,"2,342",93.5%
Region,Region 1,All,2017-18,35,6.1,5.5,5.9,5.9,1,139,0,140,"2,366",94.5%
Region,Region 1,All,2017-18,36,6.1,5.5,5,5,0,120,0,120,"2,420",96.7%
Region,Region 1,All,2017-18,37,6.1,5.5,5.9,5.9,1,142,0,143,"2,442",97.5%
Region,Region 1,All,2017-18,38,6.2,5.5,6.5,6.5,0,162,0,162,"2,474",98.8%
Region,Region 1,All,2017-18,39,6.2,5.6,5.6,5.6,0,135,0,135,"2,429",97%
Region,Region 2,All,2017-18,40,7,6.5,6.2,6.2,2,258,0,260,"4,161",95.7%
Region,Region 2,All,2017-18,41,7.1,6.6,6.6,6.6,1,273,0,274,"4,146",95.3%
Region,Region 2,All,2017-18,42,7.2,6.7,7.4,7.4,3,303,0,306,"4,145",95.3%
Region,Region 2,All,2017-18,43,7.3,6.8,6.6,6.6,2,283,0,285,"4,286",98.5%
Region,Region 2,All,2017-18,44,7.4,6.9,6.6,6.6,1,277,0,278,"4,231",97.3%
Region,Region 2,All,2017-18,45,7.5,7,6.9,6.9,1,298,0,299,"4,347",99.9%
Region,Region 2,All,2017-18,46,7.6,7.1,6.2,6.2,1,279,0,280,"4,484",> 100%
Region,Region 2,All,2017-18,47,7.7,7.2,6.2,6.2,0,284,0,284,"4,587",> 100%
Region,Region 2,All,2017-18,48,7.9,7.4,7.5,7.5,2,338,0,340,"4,509",> 100%
Region,Region 2,All,2017-18,49,8,7.5,7,7,3,315,0,318,"4,550",> 100%
Region,Region 2,All,2017-18,50,8.1,7.6,7.1,7.1,4,334,0,338,"4,738",> 100%
Region,Region 2,All,2017-18,51,8.2,7.7,8.4,8.4,11,398,0,409,"4,898",> 100%
